Actor1CountryCode,Actor2CountryCode,Year,ECount,AvgQuadClass
ARG,USA,2012,3175,1.6973228346456692
ARM,USA,2012,3228,1.315365551425031
AUS,USA,2012,25959,1.6500250394853422
AUT,USA,2012,1872,1.5699786324786325
AZE,USA,2012,2988,1.394578313253012
BEL,USA,2012,4724,1.701735817104149
BGD,USA,2012,2970,1.72996632996633
BHR,USA,2012,2189,1.9127455459113751
BHS,USA,2012,2466,1.6261151662611517
BLR,USA,2012,746,1.7064343163538873
BMU,USA,2012,2144,1.9132462686567164
BOL,USA,2012,2006,2.014456630109671
BRA,USA,2012,6800,1.5639705882352941
BRN,USA,2012,532,1.3703007518796992
BTN,USA,2012,122,1.2459016393442623
CAF,USA,2012,310,1.7161290322580645
CHE,USA,2012,8597,1.64464348028382
CHL,USA,2012,2971,1.6220127903062942
CIV,USA,2012,602,1.6212624584717608
CMR,USA,2012,218,1.4587155963302751
COL,USA,2012,5937,1.6782886979956206
CRI,USA,2012,970,1.5288659793814432
CUB,USA,2012,12734,1.6423747447777604
CYM,USA,2012,344,1.6569767441860466
CYP,USA,2012,821,1.4141291108404386
CZE,USA,2012,1714,1.631271878646441
DNK,USA,2012,3637,1.7145999450096232
DOM,USA,2012,1594,1.6675031367628608
DZA,USA,2012,1483,1.6675657451112609
ECU,USA,2012,5017,1.7703807056009568
EGY,USA,2012,25761,1.8341679282636543
ESP,USA,2012,13851,1.6794455273987439
ETH,USA,2012,1242,1.4927536231884058
FIN,USA,2012,2918,1.5524331734064427
FSM,USA,2012,1822,1.681119648737651
GHA,USA,2012,1930,1.3901554404145078
GUY,USA,2012,2662,1.7573253193087903
HRV,USA,2012,476,1.6722689075630253
MEA,USA,2012,701,1.2853067047075606
KEN,USA,2012,3576,1.720357941834452
KGZ,USA,2012,861,1.4819976771196284
KNA,USA,2012,254,1.1023622047244095
LAO,USA,2012,447,1.389261744966443
LKA,USA,2012,2235,1.9548098434004475
MLI,USA,2012,1515,1.695049504950495
USA,AZE,2012,3176,1.3369017632241813
USA,FSM,2012,2391,1.9401923881221246
MRT,USA,2012,309,2.0906148867313914
MUS,USA,2012,242,1.7685950413223142
MWI,USA,2012,504,1.4246031746031746
PNG,USA,2012,256,1.25
QAT,USA,2012,2655,1.3642184557438795
SLV,USA,2012,1715,2.2559766763848397
SVK,USA,2012,287,1.5749128919860627
SWZ,USA,2012,144,1.7013888888888888
TKM,USA,2012,232,1.1896551724137931
TUN,USA,2012,2596,1.9140986132511557
TZA,USA,2012,673,1.5527488855869243
URY,USA,2012,511,1.5205479452054795
USA,ARM,2012,3685,1.3527815468113975
USA,AUT,2012,1676,1.6181384248210025
USA,BGR,2012,2122,1.4095193213949104
USA,BTN,2012,112,1.2678571428571428
USA,CIV,2012,504,1.9543650793650793
USA,CMR,2012,203,1.729064039408867
USA,CYM,2012,378,1.82010582010582
USA,DMA,2012,176,1.9659090909090908
USA,DNK,2012,3093,1.6239896540575494
USA,HRV,2012,465,1.7634408602150538
USA,MEA,2012,859,1.440046565774156
USA,WAF,2012,93,1.5591397849462365
USA,KGZ,2012,804,1.572139303482587
USA,KHM,2012,2432,1.3297697368421053
USA,KNA,2012,247,1.174089068825911
USA,LAO,2012,687,1.4890829694323144
USA,MLI,2012,1741,1.9144170017231477
USA,MYS,2012,2240,1.5883928571428572
USA,NIC,2012,1256,1.48328025477707
USA,SLV,2012,1219,2.0180475799835933
USA,SVK,2012,245,1.5714285714285714
USA,TKM,2012,195,1.1794871794871795
USA,TTO,2012,697,2.0028694404591105
USA,URY,2012,487,1.6119096509240247
USA,VEN,2012,4042,1.8082632360217714
USA,WSM,2012,249,1.4779116465863453
USA,ZAF,2012,1962,1.792558613659531
USA,MNG,2012,715,1.586013986013986
USA,SEN,2012,744,1.4959677419354838
UZB,USA,2012,716,1.6312849162011174
VCT,USA,2012,731,1.8590971272229821
VEN,USA,2012,4738,1.8490924440692276
ABW,USA,2012,335,1.808955223880597
AGO,USA,2012,704,1.7173295454545454
BGR,USA,2012,1987,1.3507800704579769
MAR,USA,2012,1811,1.6775262286029817
COD,USA,2012,568,1.6848591549295775
DJI,USA,2012,155,1.8
EST,USA,2012,304,1.730263157894737
FJI,USA,2012,390,1.5153846153846153
GIN,USA,2012,379,1.6939313984168864
USA,BLR,2004,230,1.9217391304347826
USA,RUS,2004,6365,1.50840534171249
CMR,USA,2013,291,1.4879725085910653
IND,USA,2013,10788,1.8386169818316649
KOR,USA,2013,16759,1.583567038606122
NGA,USA,2013,6388,1.6377582968065123
NMR,USA,2013,5648,1.5069050991501416
NPL,USA,2013,2559,1.7303634232121923
USA,CMR,2013,299,1.745819397993311
USA,COL,2013,4631,1.7104297128050097
USA,ESP,2013,11595,1.675636050021561
USA,GIN,2013,581,1.9156626506024097
USA,MYS,2013,4586,1.6685564762320104
USA,NGA,2013,6070,1.6808896210873148
USA,NPL,2013,2335,1.683083511777302
USA,BEL,2013,4244,1.605325164938737
USA,KOR,2013,17123,1.6000700811773638
USA,IRN,2013,58153,1.7031107595480888
WAF,USA,2014,78,1.5897435897435896
BEN,USA,2014,120,1.2666666666666666
BTN,USA,2014,168,1.3511904761904763
HRV,USA,2014,479,1.5156576200417538
LUX,USA,2014,361,1.4875346260387812
MLI,USA,2014,724,1.6892265193370166
MRT,USA,2014,167,1.6287425149700598
NAM,USA,2014,328,1.6158536585365855
PLW,USA,2014,113,1.5575221238938053
SMR,USA,2014,33,1.4848484848484849
TKM,USA,2014,203,1.270935960591133
USA,BRN,2014,982,1.65071283095723
USA,HRV,2014,397,1.385390428211587
USA,LUX,2014,401,1.6758104738154613
USA,MRT,2014,117,1.547008547008547
USA,MUS,2014,254,1.4015748031496063
USA,NAM,2014,326,1.5
USA,PLW,2014,141,1.7375886524822695
USA,ZMB,2014,585,1.4085470085470086
ZMB,USA,2014,661,1.3419062027231468
USA,BEN,2012,107,1.3925233644859814
USA,CYP,2012,737,1.496607869742198
USA,HUN,2012,1020,1.5950980392156864
USA,ISL,2012,420,1.6
USA,MDG,2012,191,1.5235602094240839
USA,SOM,2012,4526,2.0574458683163943
USA,MDA,2012,217,1.2442396313364055
USA,COK,2012,196,1.163265306122449
USA,FJI,2012,402,1.6044776119402986
BLZ,USA,2012,1506,2.146746347941567
COG,USA,2012,727,1.9711141678129298
CPV,USA,2012,87,1.2758620689655173
GMB,USA,2012,225,1.4044444444444444
KIR,USA,2012,103,1.2912621359223302
USA,MOZ,2012,171,1.3976608187134503
MOZ,USA,2012,209,1.5502392344497609
NER,USA,2012,273,1.5018315018315018
SEN,USA,2012,661,1.6127080181543116
SLE,USA,2012,695,1.5784172661870504
USA,AGO,2012,560,1.6964285714285714
USA,BLR,2012,743,1.9044414535666219
USA,CPV,2012,81,1.3580246913580247
USA,DJI,2012,191,1.8795811518324608
USA,GMB,2012,185,1.6162162162162161
USA,MAR,2012,1676,1.6581145584725536
USA,MUS,2012,192,1.9010416666666667
USA,NER,2012,164,1.6341463414634145
USA,OMN,2012,557,1.3949730700179532
USA,PNG,2012,196,1.2551020408163265
USA,SRB,2012,676,1.5784023668639053
USA,SLE,2012,717,1.493723849372385
USA,TZA,2012,626,1.68370607028754
USA,UZB,2012,792,1.869949494949495
WSM,USA,2012,187,1.2994652406417113
HUN,USA,2012,1110,1.5360360360360361
ISL,USA,2012,380,1.4131578947368422
LBR,USA,2012,877,1.5427594070695554
LTU,USA,2012,413,1.3510895883777239
PLW,USA,2012,208,1.7067307692307692
SMR,USA,2012,77,2.272727272727273
USA,AIA,2012,64,1.90625
USA,LTU,2012,320,1.403125
USA,MHL,2012,229,2.039301310043668
USA,PLW,2012,245,1.8612244897959183
USA,SMR,2012,97,2.783505154639175
USA,TMP,2012,294,1.1802721088435375
USA,ZMB,2012,476,1.4579831932773109
USA,LBR,2012,901,1.7169811320754718
ZMB,USA,2012,560,1.5053571428571428
AIA,USA,2012,55,1.7818181818181817
ATG,USA,2012,268,1.8955223880597014
PAK,USA,2011,48982,2.1117961700216408
PAN,USA,2011,1785,1.7210084033613446
PER,USA,2011,2542,1.5318646734854446
PHL,USA,2011,8644,1.7681628875520592
POL,USA,2011,4773,1.499266708569034
PRK,USA,2011,8098,1.519017041244752
PRT,USA,2011,1817,1.8723170060539351
PSE,USA,2011,10218,1.7490702681542376
QAT,USA,2011,2532,1.4162717219589258
RUS,USA,2011,30414,1.6335569145788125
SAS,USA,2011,311,1.4887459807073955
SAU,USA,2011,9195,1.69178901576944
SDN,USA,2011,3871,1.6210281580986825
SEA,USA,2011,1195,1.4669456066945608
SGP,USA,2011,2126,1.3936970837253058
SLE,USA,2011,517,1.5280464216634428
SUR,USA,2011,44,1.2272727272727273
SWE,USA,2011,3168,1.7443181818181819
SYC,USA,2011,1242,1.6159420289855073
SYR,USA,2011,15388,2.024629581492072
TCD,USA,2011,1251,1.8577138289368504
THA,USA,2011,3732,1.8936227224008575
TTO,USA,2011,576,1.8090277777777777
TUN,USA,2011,3222,1.7023587833643699
TUR,USA,2011,11783,1.5635237206144446
TUV,USA,2011,49,1.489795918367347
UGA,USA,2011,1511,1.785572468563865
UKR,USA,2011,2627,1.5907879710696613
USA,AFG,2011,57994,2.10585577818395
USA,AFR,2011,14872,1.667294244217321
USA,ALB,2011,595,1.7697478991596638
USA,ARE,2011,2914,1.501372683596431
USA,ARG,2011,2284,1.6580560420315236
USA,ARM,2011,3649,1.4151822417100575
USA,ATG,2011,168,1.8571428571428572
USA,AUS,2011,21915,1.6941364362308922
USA,AZE,2011,2316,1.3065630397236614
USA,BEL,2011,4437,1.7583953121478477
USA,BGD,2011,1828,1.7292122538293218
USA,BGR,2011,1032,1.6676356589147288
USA,BHS,2011,1965,1.667175572519084
USA,BLZ,2011,483,1.875776397515528
USA,BMU,2011,2395,1.9832985386221293
USA,BOL,2011,1906,1.9979013641133263
USA,BRA,2011,5931,1.4656887540043837
USA,BWA,2011,486,1.168724279835391
USA,CAN,2011,36763,1.7000788836602019
USA,CHE,2011,6638,1.6846941849954806
USA,CHL,2011,3596,1.4596774193548387
USA,CHN,2011,53161,1.5583040198641862
USA,CIV,2011,1653,2.0096793708408955
USA,COD,2011,427,1.9718969555035128
USA,COL,2011,4066,1.7720118052139695
USA,CUB,2011,11924,1.7723918148272393
USA,CZE,2011,1457,1.3809196980096088
USA,DEU,2011,18932,1.7257025142615676
USA,DNK,2011,2571,1.67950213924543
USA,ECU,2011,1157,1.8081244598098531
USA,EGY,2011,33212,1.7337709261712635
USA,ESP,2011,8827,1.6745213549337261
USA,EUR,2011,22488,1.6301583066524368
USA,FIN,2011,2286,1.4387576552930883
USA,FRA,2011,27823,1.6633720303346153
USA,FSM,2011,894,1.5011185682326622
USA,GBR,2011,49487,1.7783458281973044
USA,GEO,2011,191,1.293193717277487
USA,GHA,2011,1545,1.6103559870550161
USA,GRC,2011,7520,1.6163563829787233
USA,GRD,2011,3025,1.8624793388429752
USA,GTM,2011,1582,1.970290771175727
USA,GUY,2011,1998,1.7702702702702702
USA,HTI,2011,4104,1.5077972709551657
USA,HUN,2011,923,1.4106175514626218
USA,IDN,2011,5504,1.527797965116279
USA,MEA,2011,853,1.4900351699882766
USA,IND,2011,6503,1.7937874827002922
USA,IRL,2011,9285,1.5998922994076468
USA,IRN,2011,31688,2.217085331986872
USA,IRQ,2011,38818,1.904116646916379
USA,ISL,2011,497,1.6740442655935615
USA,ISR,2011,39330,1.7084413933384186
USA,ITA,2011,13347,1.7293024649734023
USA,JAM,2011,2966,1.7026298044504382
USA,JOR,2011,5214,1.771192942079018
USA,JPN,2011,30973,1.5796015884802892
USA,KAZ,2011,950,1.4431578947368422
USA,KEN,2011,3953,1.779913989375158
USA,KIR,2011,81,1.9382716049382716
USA,KOR,2011,13386,1.534887195577469
USA,LAO,2011,483,1.8467908902691512
USA,LBN,2011,7957,1.9614176197059192
USA,LBR,2011,963,1.6604361370716512
USA,LCA,2011,360,1.55
USA,MDV,2011,4719,2.2784488239033696
USA,MEX,2011,30422,1.992439681809217
USA,MYS,2011,2427,1.6946847960444993
USA,NAM,2011,228,1.837719298245614
USA,NER,2011,539,1.4397031539888683
USA,NGA,2011,4947,1.9189407721851628
USA,NIC,2011,838,1.724343675417661
USA,NLD,2011,5125,1.720780487804878
USA,NMR,2011,3824,1.4544979079497908
USA,NOR,2011,3012,1.7297476759628154
USA,NPL,2011,1539,1.4821312540610787
USA,NZL,2011,4116,1.5918367346938775
USA,OMN,2011,1662,1.46028880866426
USA,PAK,2011,57269,2.1820356562887424
USA,PER,2011,2538,1.6461780929866037
USA,PHL,2011,8731,1.7195052113160005
USA,POL,2011,5479,1.7941230151487497
USA,PRK,2011,10243,1.5220150346578152
USA,PRT,2011,1706,1.8763188745603752
USA,PSE,2011,16287,1.865291336648861
USA,QAT,2011,2678,1.3554891710231516
USA,RUS,2011,29516,1.625796178343949
USA,SAS,2011,385,1.7038961038961038
USA,SAU,2011,11498,1.9032005566185424
USA,SDN,2011,5750,1.7500869565217392
USA,SEA,2011,1543,1.5904082955281917
USA,SGP,2011,1971,1.447995941146626
USA,SLV,2011,2359,1.7227638830012717
USA,SOM,2011,5992,2.3382843791722294
USA,SUR,2011,50,1.18
USA,SWE,2011,2927,1.8975059788179023
USA,SWZ,2011,107,1.5327102803738317
USA,SYC,2011,1478,1.8802435723951285
USA,SYR,2011,24735,2.1590054578532443
USA,TCD,2011,1323,2.1005291005291005
USA,THA,2011,4058,1.7663873829472647
USA,TTO,2011,531,1.7401129943502824
USA,TUN,2011,4349,1.6500344906875144
USA,TUR,2011,13444,1.551621541207974
USA,TZA,2011,778,2.0796915167095116
USA,UKR,2011,3288,1.7776763990267639
USA,VAT,2011,777,1.4916344916344917
USA,VCT,2011,595,1.6302521008403361
USA,VEN,2011,3796,1.86854583772392
USA,VNM,2011,7194,1.7749513483458437
USA,YEM,2011,9561,1.985147997071436
USA,ZWE,2011,2233,1.8602776533811016
USA,ETH,2011,1285,1.6762645914396888
USA,BHR,2011,5123,1.6388834667187195
USA,GIN,2011,609,2.0213464696223316
USA,WST,2011,6440,1.8312111801242237
USA,MAR,2011,1087,1.59245630174793
USA,MKD,2011,289,1.685121107266436
USA,KWT,2011,2186,1.837145471180238
USA,TJK,2011,424,1.3584905660377358
USA,PAN,2011,2161,1.6043498380379453
VAT,USA,2011,750,1.4666666666666666
VEN,USA,2011,4067,1.9419719695106958
VNM,USA,2011,6172,1.7256966947504861
VUT,USA,2011,45,1.1777777777777778
YEM,USA,2011,7335,1.9676891615541923
ZAF,USA,2011,1714,1.586931155192532
ZWE,USA,2011,2403,1.830628381190179
AFR,USA,2011,12808,1.6024359775140538
ARE,USA,2011,2981,1.460919154646092
CAN,USA,2011,35826,1.6517892033718529
CHE,USA,2011,6989,1.6681928745170982
CHN,USA,2011,50460,1.5352754657154182
COL,USA,2011,3857,1.705989110707804
CUB,USA,2011,11878,1.8839872032328675
DEU,USA,2011,20513,1.7470872129868864
DJI,USA,2011,232,1.375
FRA,USA,2011,29760,1.6654233870967743
GBR,USA,2011,49737,1.712708848543338
IRN,USA,2011,29622,2.1357099453109174
IRQ,USA,2011,31255,2.005535114381699
ISR,USA,2011,30871,1.6926241456383013
JPN,USA,2011,28415,1.5209924335738167
KOR,USA,2011,13042,1.5687777948167458
LAO,USA,2011,499,2.1222444889779557
LBN,USA,2011,6374,1.9013178537809852
MMR,USA,2011,3366,1.315805109922757
OMN,USA,2011,1758,1.7736063708759955
USA,DJI,2011,277,1.3898916967509025
USA,MMR,2011,4290,1.4475524475524475
AFG,USA,2011,46308,2.2905545478103138
ARG,USA,2011,2383,1.7154846831724717
ARM,USA,2011,3075,1.4013008130081301
AUS,USA,2011,24514,1.6447336216039814
AUT,USA,2011,1745,1.5684813753581661
AZE,USA,2011,2169,1.3536191793453205
BEL,USA,2011,3872,1.7148760330578512
BGD,USA,2011,1643,1.714546561168594
BGR,USA,2011,963,1.485981308411215
BHS,USA,2011,2013,1.6353700943864877
BLR,USA,2011,782,2.0191815856777495
BMU,USA,2011,2637,1.9222601441031475
BOL,USA,2011,1864,1.9860515021459229
BRA,USA,2011,5901,1.510930350788002
BRN,USA,2011,362,1.1629834254143647
CAF,USA,2011,72,1.7222222222222223
CHL,USA,2011,3504,1.4922945205479452
CIV,USA,2011,1281,1.9039812646370022
CRI,USA,2011,821,1.5907429963459196
CYP,USA,2011,827,1.3941958887545345
DNK,USA,2011,2922,1.73305954825462
DOM,USA,2011,1398,1.7074391988555078
ECU,USA,2011,1240,1.9225806451612903
EGY,USA,2011,24733,1.77176242267416
ESP,USA,2011,9133,1.7435672834774991
ETH,USA,2011,1118,1.4123434704830053
EUR,USA,2011,16862,1.5281105444194045
FIN,USA,2011,2581,1.5346764819837273
GEO,USA,2011,189,1.1851851851851851
GHA,USA,2011,1354,1.4268833087149189
GMB,USA,2011,171,1.4736842105263157
GRC,USA,2011,8362,1.733915331260464
GRD,USA,2011,3450,1.7507246376811594
GUY,USA,2011,2198,1.9399454049135578
HRV,USA,2011,530,1.8132075471698113
HTI,USA,2011,3627,1.425420457678522
HUN,USA,2011,1018,1.5265225933202358
IDN,USA,2011,5430,1.5178637200736649
NAM,USA,2011,275,1.76
WST,USA,2011,4262,2.000938526513374
IND,USA,2011,6617,1.7509445367991536
IRL,USA,2011,8540,1.5913348946135832
ISL,USA,2011,539,1.4063079777365493
ITA,USA,2011,14532,1.825832645196807
JAM,USA,2011,2909,1.6806462701959437
JOR,USA,2011,6033,1.7372783026686558
KAZ,USA,2011,850,1.3152941176470587
KEN,USA,2011,3625,1.7169655172413794
KGZ,USA,2011,834,1.39568345323741
KWT,USA,2011,1666,1.504201680672269
LCA,USA,2011,529,1.614366729678639
LKA,USA,2011,1771,1.666290231507623
LUX,USA,2011,301,1.584717607973422
LVA,USA,2011,485,1.7010309278350515
MCO,USA,2011,3221,2.055572803477181
MDV,USA,2011,2186,2.134949679780421
MEA,USA,2011,775,1.6696774193548387
MEX,USA,2011,28305,2.0469528351881294
MLT,USA,2011,773,1.4333764553686934
USA,CRI,2011,885,1.6406779661016948
USA,ZAF,2011,1964,1.559572301425662
MYS,USA,2011,2737,1.6035805626598465
NER,USA,2011,558,1.3387096774193548
NGA,USA,2011,4621,1.722354468729712
NIC,USA,2011,1054,1.7722960151802656
NLD,USA,2011,5525,1.6803619909502263
NMR,USA,2011,3572,1.5411534154535274
NOR,USA,2011,3350,1.6728358208955223
NPL,USA,2011,1631,1.6192519926425506
NZL,USA,2011,3713,1.5267977376784272
PGS,USA,2011,278,1.3201438848920863
RWA,USA,2011,664,1.7259036144578312
SEN,USA,2011,258,1.6472868217054264
SLV,USA,2011,2372,1.8419055649241147
SOM,USA,2011,5421,2.113078767755027
TJK,USA,2011,401,1.3566084788029926
TON,USA,2011,101,1.4356435643564356
USA,ABW,2011,831,1.6618531889290011
USA,AUT,2011,1664,1.6075721153846154
USA,BLR,2011,1264,2.372626582278481
USA,BRN,2011,622,1.477491961414791
USA,COG,2011,360,1.8944444444444444
USA,DOM,2011,1571,1.6575429662635264
USA,FJI,2011,384,1.5442708333333333
USA,HND,2011,1097,1.561531449407475
USA,HRV,2011,558,1.917562724014337
USA,KGZ,2011,789,1.4081115335868188
USA,KHM,2011,826,1.5968523002421307
USA,LKA,2011,1982,1.5893037336024218
USA,MCO,2011,2249,1.9470875944864383
USA,MDA,2011,382,1.293193717277487
USA,MLT,2011,982,1.4633401221995928
USA,PGS,2011,556,1.6996402877697843
USA,SEN,2011,258,1.7054263565891472
USA,SLE,2011,521,1.5566218809980805
USA,TON,2011,100,1.41
USA,UGA,2011,1852,1.8428725701943844
USA,WSM,2011,232,1.4137931034482758
USA,CAF,2011,72,1.7222222222222223
USA,RWA,2011,758,1.970976253298153
WSM,USA,2011,194,1.458762886597938
ZMB,USA,2011,564,1.450354609929078
ALB,USA,2011,591,2.0846023688663284
BLZ,USA,2011,450,1.8955555555555557
CZE,USA,2011,1547,1.4563671622495151
FSM,USA,2011,798,1.5388471177944862
GTM,USA,2011,1375,1.9323636363636363
TKM,USA,2011,195,1.3846153846153846
USA,LVA,2011,516,1.6065891472868217
USA,MWI,2011,207,1.816425120772947
USA,TKM,2011,208,1.1730769230769231
USA,SRB,2011,734,1.7820163487738419
AGO,USA,2011,505,1.4554455445544554
AIA,USA,2011,80,1.6
BHR,USA,2011,3609,1.630368523136603
DZA,USA,2011,1231,1.619821283509342
FJI,USA,2011,329,1.3799392097264438
GIN,USA,2011,563,2.1030195381882772
HND,USA,2011,978,1.5245398773006136
KHM,USA,2011,794,1.8778337531486147
LBY,USA,2011,28135,1.7676914874711214
MDG,USA,2011,98,1.5612244897959184
SRB,USA,2011,838,1.9761336515513126
URY,USA,2011,306,1.3594771241830066
USA,AIA,2011,80,1.65
USA,CYP,2011,893,1.5587905935050392
USA,DZA,2011,1114,1.7863554757630162
USA,TMP,2011,89,1.2247191011235956
USA,UZB,2011,832,1.5625
USA,WAF,2011,88,1.3522727272727273
VCT,USA,2011,624,1.9022435897435896
COG,USA,2011,370,2.0891891891891894
USA,GAB,2011,237,1.2911392405063291
USA,GMB,2011,147,1.6462585034013606
USA,LBY,2011,42015,2.011971914792336
USA,MLI,2011,236,1.5466101694915255
USA,PLW,2011,66,1.7727272727272727
USA,SVK,2011,246,1.613821138211382
USA,ZMB,2011,536,1.4720149253731343
USA,BTN,2011,162,1.7160493827160495
ABW,USA,2011,1189,1.9419680403700588
DMA,USA,2011,79,1.6075949367088607
ERI,USA,2011,207,1.6763285024154588
ASA,USA,2011,70,1.4428571428571428
CAS,USA,2011,13,1.6153846153846154
CRB,USA,2011,38,1.5
MAR,USA,2011,1185,1.4632911392405064
MDA,USA,2011,318,1.248427672955975
MNG,USA,2011,495,1.3252525252525253
MWI,USA,2011,221,1.6877828054298643
TGO,USA,2011,59,1.6271186440677967
TZA,USA,2011,667,1.800599700149925
USA,GNQ,2011,98,1.7857142857142858
USA,ASA,2011,88,1.3977272727272727
USA,CRB,2011,43,1.3488372093023255
USA,MNG,2011,560,1.4035714285714285
USA,MOZ,2011,200,1.625
USA,TGO,2011,51,1.5098039215686274
UZB,USA,2011,683,1.5183016105417277
COD,USA,2011,457,1.8140043763676148
MHL,USA,2011,213,1.6384976525821595
MRT,USA,2011,235,2.2127659574468086
MUS,USA,2011,229,1.9475982532751093
SLB,USA,2011,154,1.5
SVK,USA,2011,281,1.6654804270462633
TMP,USA,2011,93,1.2903225806451613
USA,SLB,2011,129,1.6046511627906976
ATG,USA,2011,160,2.1375
MOZ,USA,2011,237,1.5485232067510548
USA,ERI,2011,250,1.712
USA,CAS,2011,7,1.4285714285714286
LTU,USA,2011,382,1.4712041884816753
USA,LTU,2011,366,1.4234972677595628
MLI,USA,2011,195,1.6974358974358974
USA,MDG,2011,74,1.7837837837837838
USA,PNG,2011,172,1.313953488372093
BWA,USA,2011,418,1.1555023923444976
CPV,USA,2011,63,1.5714285714285714
CYM,USA,2011,183,2.0382513661202184
EST,USA,2011,277,1.5306859205776173
KIR,USA,2011,54,1.9814814814814814
PLW,USA,2011,72,1.4027777777777777
USA,BRB,2011,141,1.6879432624113475
USA,CYM,2011,215,1.930232558139535
BFA,USA,2011,71,1.4788732394366197
BTN,USA,2011,178,1.6067415730337078
COM,USA,2011,30,1.8333333333333333
HKG,USA,2011,141,1.7375886524822695
USA,EST,2011,224,1.5892857142857142
USA,URY,2011,340,1.6588235294117648
USA,BFA,2011,108,1.2777777777777777
IND,USA,2008,4552,1.696836555360281
IRL,USA,2008,2889,1.5811699550017306
IRN,USA,2008,17964,1.7817857938098418
IRQ,USA,2008,47668,1.9712385667533776
ISR,USA,2008,15194,1.534553113070949
ITA,USA,2008,4721,1.5831391654310527
JAM,USA,2008,716,1.6955307262569832
JOR,USA,2008,2536,1.628154574132492
JPN,USA,2008,11812,1.6386725364036574
KEN,USA,2008,4503,1.3750832778147901
KOR,USA,2008,6902,1.6464792813677196
KWT,USA,2008,932,1.4914163090128756
LBN,USA,2008,3010,1.8521594684385383
LBR,USA,2008,953,1.558237145855194
LBY,USA,2008,1638,1.4914529914529915
LKA,USA,2008,878,1.8052391799544418
MDA,USA,2008,132,1.553030303030303
MDV,USA,2008,455,1.8857142857142857
MEX,USA,2008,11421,1.8446720952631117
CHN,USA,2008,20991,1.5313705873945977
USA,AUS,2008,11733,1.8775249296855023
USA,GBR,2008,21960,1.6685792349726776
USA,IRL,2008,2925,1.667008547008547
USA,CHN,2008,21818,1.566367219726831
USA,RUS,2008,33007,1.8440330838912957
USA,VEN,2008,4229,1.8462993615511942
USA,AFR,2008,6860,1.626530612244898
USA,CAN,2008,15997,1.7840220041257735
USA,MEX,2008,11647,1.835150682579205
USA,ZAF,2008,1010,1.8297029702970298
MYS,USA,2008,1565,1.5699680511182108
NGA,USA,2008,1509,1.7011265738899934
USA,DMA,2008,26,1.3846153846153846
USA,DOM,2008,894,1.6051454138702461
USA,AFG,2008,22378,2.1888015014746625
USA,EGY,2008,4001,1.6895776055986003
USA,ISR,2008,19444,1.6010594527874922
USA,JOR,2008,2128,1.674342105263158
USA,PSE,2008,9999,1.6632663266326633
USA,SAU,2008,3162,1.4968374446552815
USA,SYR,2008,6402,2.2213370821618246
USA,IND,2008,4867,1.742962810766386
NLD,USA,2008,2773,1.5178507032095203
NMR,USA,2008,1393,1.5664034458004308
NOR,USA,2008,993,1.5840886203423967
NPL,USA,2008,1486,1.9737550471063257
NZL,USA,2008,1568,1.6071428571428572
PAK,USA,2008,19132,1.887518293957767
PER,USA,2008,1322,1.4606656580937973
PHL,USA,2008,3784,1.604122621564482
PRK,USA,2008,5389,1.5585451846353684
PSE,USA,2008,6634,1.4846246608381066
QAT,USA,2008,761,1.483574244415243
RUS,USA,2008,33625,1.8565947955390334
